Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK56,OUT017,3021.510675471675
FDY12,OUT035,1094.8029307899428
FDU15,OUT035,888.2340394007864
FDQ19,OUT046,3803.7725491378137
DRF15,OUT045,2371.112170719478
DRE25,OUT019,-367.45522447767553
FDK57,OUT018,1645.111555785104
FDD33,OUT010,1660.6862448954382
FDR34,OUT027,5033.295076641672
FDU04,OUT045,1896.854111847853
FDE35,OUT019,-778.8437232411396
NCD31,OUT035,2704.335527352896
FDJ56,OUT035,1759.6444954598296
NCU53,OUT046,2566.592954293792
FDD39,OUT035,3493.5468905574553
NCU17,OUT019,-228.0016262235722
FDJ20,OUT046,2024.6446814726376
NCW41,OUT018,2201.8776148805478
FDL52,OUT035,915.6967283982408
FDS39,OUT035,2412.86071403417
DRJ47,OUT045,2668.0861757752605
FDP13,OUT010,-1101.9923785794506
DRK39,OUT010,-548.1008442627289
FDF28,OUT010,214.46184571537447
FDB09,OUT045,1972.6002834604626
FDM51,OUT046,1686.026659436187
DRM49,OUT018,543.1927577679473
DRF23,OUT013,2762.381380301966
DRH01,OUT035,2835.259783451249
FDH12,OUT027,3177.4612973404383
FDA28,OUT019,188.83810814097808
FDW37,OUT018,1206.6289870280866
FDF02,OUT046,1690.602333666817
DRL37,OUT046,775.1917583006243
NCF43,OUT046,2211.875129179725
FDH08,OUT010,1692.421315548884
FDR34,OUT019,1758.62315030426
NCK19,OUT049,3121.3847891514747
NCD55,OUT018,515.5650339165819
FDT27,OUT049,3775.1510603493684
FDQ57,OUT045,2271.7307208352654
FDA47,OUT035,2732.9853724186714
DRG15,OUT027,2479.50808905582
FDE05,OUT018,2098.2697956844786
FDN46,OUT046,1661.7139972497591
FDX27,OUT027,2983.602803403399
FDT51,OUT045,1801.243808142979
FDU33,OUT013,892.2760688474723
FDJ16,OUT027,2452.260086317241
FDD20,OUT019,96.23413412323919
FDT36,OUT049,733.7622895681807
DRF15,OUT027,3830.98785423136
FDN52,OUT010,-401.15674975013775
FDC22,OUT027,4442.7326117035045
FDX15,OUT045,2454.699899896189
FDT13,OUT013,2980.2716488193646
FDU04,OUT017,2057.8293221256345
FDU31,OUT019,1566.6185608142423
FDW59,OUT027,2863.5827135996788
NCO29,OUT046,2588.4955242229585
FDL15,OUT035,2576.8943914241017
FDI41,OUT049,2463.1502911260495
FDQ48,OUT049,1776.7360072334118
DRI39,OUT013,994.7495406920169
FDI08,OUT013,3955.1948950761557
FDC21,OUT049,1950.4944177881616
FDF58,OUT035,1240.3754178178121
FDS08,OUT010,931.2081478273512
FDE47,OUT045,1936.3625112426757
NCP18,OUT019,542.2415801969609
NCR41,OUT013,1616.8490654118516
FDA27,OUT013,4012.4276497159876
FDA43,OUT035,3188.579102384905
FDA49,OUT045,1394.2528541219033
NCE55,OUT018,2491.2483484627487
DRM49,OUT027,2245.70908418687
FDF22,OUT027,4770.632766418499
FDQ15,OUT018,1104.983883710449
NCS54,OUT017,2844.777407337397
NCY05,OUT013,717.4058174185435
FDR45,OUT046,3711.7053803558956
FDK57,OUT049,2043.8757577205747
FDF41,OUT010,1939.5850961290705
FDV21,OUT046,1986.5961584614813
FDD51,OUT046,799.7652350054534
FDF33,OUT046,1788.6270719396132
FDA38,OUT046,3709.754310727757
FDR56,OUT045,3037.6559081413284
NCN41,OUT017,2049.6598771954723
FDC60,OUT027,2925.3453474682046
FDB47,OUT045,3183.013756445685
DRH01,OUT013,2771.0794322560573
FDW08,OUT046,1675.5451464936264
FDF38,OUT027,2216.4556642636935
FDY32,OUT017,2667.138601089382
FDG34,OUT049,1930.2148219032401
FDG47,OUT019,2171.1697479594804
NCF18,OUT035,3091.2685335195274
FDL39,OUT019,1030.605097985459
NCH55,OUT035,2151.5245817210744
DRJ35,OUT049,1145.830852816212
FDS44,OUT035,3855.988834466356
DRE01,OUT018,3419.0754806553155
FDY39,OUT013,2976.349442117745
FDY32,OUT018,2284.6787816203846
FDR33,OUT027,3252.543456206452
NCP50,OUT049,1445.2130573498252
FDZ47,OUT018,1380.9683491055662
FDU57,OUT049,2562.3843278821173
FDY44,OUT013,3129.2658719662572
DRH59,OUT018,963.453024432832
FDB03,OUT027,5171.299561341062
FDY46,OUT045,2873.0146436210216
FDM39,OUT045,2738.1716529185674
FDY36,OUT035,1437.993280525622
NCM55,OUT035,3009.9003065874704
FDJ50,OUT010,-916.203291832487
DRL60,OUT013,2428.6137027060354
NCJ54,OUT049,3671.6480931507926
FDX59,OUT017,772.7506409129201
FDI07,OUT013,3195.108939195785
DRF51,OUT010,-1197.241807623812
FDM14,OUT017,1901.4615581169683
FDP21,OUT045,2944.7218835848344
FDE40,OUT035,1266.4944472025202
FDE05,OUT035,2525.5227407198245
FDM13,OUT027,3559.3086716665184
FDC34,OUT027,3926.729757759994
NCI55,OUT018,1701.1837327202495
NCE43,OUT018,2367.2933097453474
FDW58,OUT018,1496.0445224470113
FDG60,OUT045,3583.1985927952296
FDV31,OUT017,2858.419801910845
FDR47,OUT013,3067.9864609683564
FDM60,OUT019,-1074.7241485926875
NCF06,OUT018,3712.0439886735126
NCN26,OUT027,3301.1221414977335
FDQ59,OUT049,1562.9287853276057
FDF09,OUT046,717.8180600036972
NCS06,OUT017,4164.422592463678
FDT44,OUT046,1893.685747106317
FDI19,OUT017,3879.465586212113
FDT22,OUT017,1142.8635078065336
NCF54,OUT027,4103.308799276782
DRG25,OUT045,2841.045212301466
FDB59,OUT017,3195.43172654869
FDQ37,OUT017,3150.0452389570373
FDP56,OUT035,1025.2653729008844
FDW44,OUT035,2902.9894469165374
FDJ26,OUT010,1497.7345820451926
FDU43,OUT018,3453.5959792843028
FDW33,OUT045,1649.7008207875701
NCX53,OUT027,3689.551147654781
FDN56,OUT010,478.5355100724644
DRF15,OUT049,2508.3440587027467
FDO33,OUT017,1950.7464472356144
FDZ39,OUT010,-115.50302051989638
NCJ19,OUT017,1036.1815928154745
FDU01,OUT035,3096.0709747280443
FDT12,OUT035,3663.655360154283
NCM18,OUT018,791.0096788205301
FDP19,OUT017,2125.7729628280495
NCR42,OUT049,734.5219854146
FDN10,OUT046,1915.7591222244635
FDG44,OUT017,1047.654911768606
FDQ10,OUT046,2712.3850556679026
DRH13,OUT049,1819.2684515591668
FDT52,OUT013,3878.231291862278
FDM56,OUT045,1743.0893136933182
NCO43,OUT010,-250.18870336221755
NCV29,OUT035,2910.9456106819616
NCF06,OUT013,4039.5078899416367
FDO50,OUT035,1640.3809856684275
FDT59,OUT013,3617.985070842723
FDX40,OUT027,2124.305343957574
FDE50,OUT017,3083.5719285265873
FDX51,OUT017,3236.534649143748
NCD30,OUT018,1334.8927847277907
FDK15,OUT013,1687.9416716474336
FDL12,OUT045,1042.5736914246565
FDK46,OUT017,4104.619334208588
DRH49,OUT010,-544.6301223426509
FDQ57,OUT046,2327.2738986692393
FDY59,OUT017,1651.2378362653221
FDO09,OUT018,3792.6899186178357
NCG30,OUT035,2141.5579512522427
FDM09,OUT017,2805.3987716121596
NCN17,OUT027,3043.655020057954
NCS42,OUT013,1505.3636322701564
FDD02,OUT019,-2.7854474881934266
FDE34,OUT013,2883.880691914127
FDU38,OUT045,2958.250566353678
FDB33,OUT046,2515.716677117296
NCJ29,OUT017,1526.5180797857754
FDZ27,OUT035,1018.4602870803163
FDI40,OUT013,1705.759124004474
FDG22,OUT013,812.7334676387809
FDT51,OUT017,1968.2259844636499
FDF20,OUT018,2856.125194505797
FDV50,OUT035,2087.18703280331
FDT02,OUT049,798.5086171229195
DRC49,OUT017,2385.33349749303
FDF26,OUT049,2565.165107865351
FDV52,OUT035,2085.9459438477857
FDX59,OUT049,794.8912077449344
FDV25,OUT035,3594.0576215098044
FDW23,OUT027,2159.002450079865
FDE53,OUT018,1512.1477818575659
FDA19,OUT017,2187.452583206991
FDH22,OUT046,2003.246797960132
NCO41,OUT013,1636.479219919721
FDX12,OUT017,3873.1812921686596
FDF17,OUT013,3125.899341275937
FDS11,OUT045,3440.72481622294
FDR51,OUT035,2522.6334139700148
FDT49,OUT010,-198.30066979096904
FDC56,OUT013,1968.803818838883
FDR13,OUT027,3371.3539585052695
FDQ60,OUT035,2121.144554458303
FDN38,OUT049,3990.107335851412
NCL29,OUT013,2499.6634486719104
FDO13,OUT027,4022.636168256914
FDE26,OUT018,2030.2498554759993
FDA31,OUT010,821.9334560098819
FDX14,OUT035,1423.5648342349123
FDA34,OUT045,2691.6173077685153
FDF26,OUT013,2516.178923271645
FDE38,OUT045,2577.844184659835
DRI11,OUT046,1832.8004183629976
FDQ60,OUT027,3375.356666895468
FDL21,OUT027,2232.305644982547
DRC12,OUT027,4413.911271435124
FDC47,OUT046,3529.064579140098
FDE57,OUT045,2180.5762123652366
FDT14,OUT045,1915.6387057117377
NCZ53,OUT046,2952.1065677355523
FDE28,OUT018,3320.8664030063305
FDR19,OUT035,2465.1113494177343
NCF54,OUT019,856.3332305172045
FDZ08,OUT046,1376.2154391258766
NCJ05,OUT018,2157.454057104938
FDF59,OUT046,2040.6834574923892
NCO05,OUT035,1772.2558442656182
FDW24,OUT018,646.3268874502692
NCX42,OUT018,2349.047790489531
NCA53,OUT035,1000.9974058401143
FDI45,OUT019,930.6888149457553
FDG46,OUT046,1888.7167330705374
FDM20,OUT010,1880.4418239757472
FDW11,OUT010,-795.8670866216107
FDX08,OUT035,2980.477059866468
NCK17,OUT035,880.9446279325358
FDK32,OUT018,2183.2698381211626
NCA42,OUT035,2630.5091931248908
DRI01,OUT035,2801.0617626693356
NCL55,OUT049,3998.4798538830414
DRE25,OUT018,1274.6241177261327
FDD14,OUT017,2963.2566605609995
FDB10,OUT046,3640.4262124385787
DRN11,OUT035,2400.2201911161546
FDP38,OUT018,669.0241815868928
NCA30,OUT017,3007.3533610886057
FDT15,OUT017,3054.6009434473726
NCP55,OUT018,714.5717632878689
FDF12,OUT035,2497.8184224742317
FDM21,OUT018,3699.006318937571
FDX56,OUT035,3389.0126989401297
FDF10,OUT017,2419.5264560576397
FDT32,OUT045,2959.8708509053167
FDM51,OUT018,1444.5633391110305
NCR50,OUT018,2169.5292029402094
FDI19,OUT049,3854.2568215142596
FDX21,OUT017,1864.2399181074945
FDR31,OUT035,2510.415208702121
FDY02,OUT013,4103.579571748131
NCA29,OUT045,2606.8159754995977
NCX17,OUT046,3547.332582635325
FDM12,OUT045,2968.7006158421686
FDI53,OUT027,3979.4279716948195
NCU30,OUT049,2673.3436863165093
FDC56,OUT027,3368.660863391836
FDK27,OUT018,1740.2826308322428
NCK18,OUT017,2707.659920461763
FDB52,OUT019,2127.8996728597067
DRG25,OUT027,4363.1169511989165
FDZ13,OUT049,1045.1161792877601
FDB57,OUT019,1671.0331528564047
FDR40,OUT046,1432.4487643551834
NCO14,OUT019,-1047.429964477952
NCN19,OUT045,2907.440880991029
FDQ28,OUT019,630.0837128809554
FDO13,OUT018,2344.202743928731
FDK48,OUT013,1350.1069808719474
FDU07,OUT018,2162.6598383962187
FDW20,OUT046,1996.3554116276866
FDV12,OUT010,-214.63560346091384
FDH24,OUT013,2561.2900971098775
FDV59,OUT049,3464.117010785623
FDK57,OUT045,1863.6843253097463
FDL16,OUT027,2242.7503012266457
NCQ17,OUT046,2419.02758152477
FDJ15,OUT018,2696.3866289617795
FDX24,OUT049,1662.4769112078452
FDT47,OUT046,1633.5111164647055
FDT10,OUT049,1212.7644426718712
FDZ37,OUT018,1235.0216672295146
FDW43,OUT027,5044.8969192633795
DRN36,OUT017,1655.3068152135543
FDJ14,OUT045,1326.8308644293988
FDA32,OUT013,3431.286706187747
FDJ38,OUT019,1146.8358955355834
FDQ57,OUT017,2446.5880929583204
NCQ41,OUT019,1213.0665577984228
FDG56,OUT049,1196.2867212321826
DRC13,OUT027,3434.544513971644
FDV55,OUT035,2448.0994866120627
FDQ49,OUT045,2478.5654811249037
FDE29,OUT010,-856.2676438149688
FDR03,OUT013,3302.556790867593
FDD45,OUT049,1627.3028818683613
FDN38,OUT010,2017.7996397932673
FDT56,OUT046,1055.4006334131952
FDT48,OUT045,3037.278428875439
FDU03,OUT049,2972.549543104073
FDC56,OUT010,19.095685177130235
NCO43,OUT027,3028.146010934928
FDQ27,OUT017,1810.8766305690847
FDR03,OUT046,3251.599833262833
DRH23,OUT010,-989.8594831523553
FDG22,OUT045,718.5693936758952
NCJ42,OUT013,1729.021576830421
FDR24,OUT046,1546.6179735215674
FDW60,OUT035,2963.4288907955515
FDJ08,OUT013,3007.2101448491685
DRL59,OUT018,664.4119311698447
FDG60,OUT010,1734.4151254088017
FDW27,OUT017,2589.0630820225533
FDX14,OUT018,1042.212880690185
FDC20,OUT013,1042.37421677265
NCS29,OUT018,3780.5756392881453
FDJ56,OUT046,1618.2881413103196
FDB20,OUT019,-549.4757273898339
FDL28,OUT027,5001.201127087956
FDW01,OUT018,2147.5645889683924
FDL03,OUT046,3131.890358155584
FDX22,OUT049,3423.298835672764
FDJ21,OUT035,2493.965607956946
FDR31,OUT045,2340.2177849575055
FDG21,OUT035,2563.9736036594722
FDS22,OUT027,2270.3535417204066
FDK08,OUT035,1803.8407120088664
FDE17,OUT018,2185.4870053445334
NCN30,OUT017,1671.9452187825466
FDT50,OUT046,1628.5500889674017
NCX42,OUT049,2679.5951032929065
FDJ12,OUT035,3434.7400869618477
NCA18,OUT027,3304.3144152529794
FDP23,OUT019,1523.6678886298341
FDX12,OUT013,3826.5062168178733
FDN40,OUT018,2139.636652339236
FDV48,OUT035,1497.5128012584942
NCY54,OUT013,2689.9806033170303
FDL16,OUT010,-1073.8129276040659
FDR45,OUT018,3456.906438764237
FDJ52,OUT046,2553.8506744159727
DRG01,OUT017,1384.069016282746
FDP52,OUT013,3648.4579619341957
FDU58,OUT017,3071.596604229553
FDL02,OUT045,1700.6049094457333
FDG28,OUT013,3847.129736478147
FDA19,OUT035,2210.0481465154116
FDW46,OUT027,2616.052782263705
NCD43,OUT049,1778.8383989016522
DRG39,OUT013,947.633524353583
NCF55,OUT049,772.2482675560746
FDJ07,OUT046,1914.1247307085152
FDE08,OUT046,2395.9470261869387
FDP56,OUT019,-960.0962216159551
FDT45,OUT045,888.3614883387708
FDF17,OUT018,2795.446677432797
FDX44,OUT046,1467.7666359443892
FDM28,OUT027,4266.41246404004
FDI36,OUT049,3232.9431772012636
FDS07,OUT045,1784.7498665252983
FDD36,OUT045,1860.9171408187117
FDW11,OUT046,1063.3016151704735
FDN40,OUT049,2532.4851970989716
NCQ18,OUT049,1671.024035226072
NCQ54,OUT017,2711.277857959755
NCS42,OUT045,1430.4297047801085
DRH39,OUT010,-659.6358938709938
FDC09,OUT027,3180.562101616326
FDT08,OUT010,524.8717246500462
FDC08,OUT035,3672.0728672267096
FDT20,OUT017,826.8627265074249
FDS35,OUT035,1239.8701283889532
FDX58,OUT018,2607.458995522957
FDW58,OUT046,1742.8615756918673
DRD27,OUT046,1616.0912157164023
FDH32,OUT019,-255.94283968677524
FDS26,OUT035,4195.739565433562
FDQ31,OUT046,1489.376855883213
FDP11,OUT018,3158.364775590859
FDD58,OUT017,1746.6641986800448
FDM33,OUT045,3325.517086126348
FDZ16,OUT049,3181.214630634852
NCS29,OUT010,2179.981954697717
NCM18,OUT019,-845.5404713704983
FDP11,OUT049,3524.487374281101
NCC42,OUT017,2338.5304597021623
DRM23,OUT046,2668.8196492091465
NCN55,OUT027,5100.322984014728
FDK46,OUT013,4021.5605512351644
FDR01,OUT046,3149.459380047382
NCA05,OUT045,2305.636843926545
NCP43,OUT017,2886.7831226774874
FDR12,OUT010,871.006849561617
FDQ01,OUT013,4011.0529765729266
FDM13,OUT046,2106.045959357936
FDQ19,OUT017,3910.7460000242427
FDK56,OUT019,987.7579448393748
NCX06,OUT010,991.7089758544223
FDO56,OUT027,3402.9999167380893
FDU45,OUT045,1827.6983767958914
FDI16,OUT019,-888.2531200105213
FDL32,OUT046,1860.1524837813915
FDA07,OUT046,2045.3977133468718
FDA14,OUT045,2277.2795473134993
FDV46,OUT027,3671.0465932729967
NCO07,OUT035,3448.0131181826073
NCP41,OUT046,1719.715553785423
FDY60,OUT018,2033.5463102930269
FDN38,OUT017,4022.7350919133155
FDO15,OUT046,1333.1860104295063
FDT60,OUT013,2017.7153860223407
FDA55,OUT035,3677.3237793689023
FDE02,OUT010,-342.69621769394365
DRJ39,OUT049,3527.870654296607
FDV34,OUT035,1469.5822139329634
FDS20,OUT027,4318.501883513043
FDF02,OUT027,3106.8917711156255
FDW40,OUT017,2418.782629152231
NCB43,OUT046,2883.6428366849723
FDR58,OUT017,1609.6077564675084
DRJ59,OUT035,881.4600920869127
NCD30,OUT017,1707.0085105024195
FDE14,OUT017,1761.4325675950172
FDC28,OUT018,1484.5549473139931
FDU16,OUT018,1175.4373091576572
NCD19,OUT035,1087.2686516468139
FDU21,OUT046,735.5449659064595
FDV59,OUT027,4806.081637547668
FDU03,OUT045,2832.178071945687
FDC33,OUT010,1325.3475692291267
NCR42,OUT035,801.5574955279807
DRH59,OUT035,1392.2170629564673
NCM31,OUT035,2380.511724986016
FDS50,OUT035,3599.5516625225973
FDP39,OUT046,942.6070787791173
FDQ55,OUT013,1982.6770215039062
FDV36,OUT019,155.49792502731918
FDI05,OUT027,2753.7874893547414
FDS45,OUT027,3234.3388138291575
FDA39,OUT045,672.7505773631544
FDC37,OUT010,-89.08673103024466
FDJ60,OUT027,4099.029400266662
DRQ35,OUT046,1962.33960541729
NCJ06,OUT046,1924.3312917102485
NCY42,OUT018,2028.055429668813
DRM37,OUT049,3138.3467514893605
FDR14,OUT045,849.4253061725278
FDE51,OUT049,959.3213561106787
FDT33,OUT017,2765.6063931422013
FDR08,OUT013,1872.8668496641667
FDE36,OUT010,743.8114448063766
FDL22,OUT019,-352.94381741124755
FDR44,OUT013,2165.711965156798
FDI56,OUT019,-385.431503050498
FDE47,OUT010,170.24205419510645
FDV27,OUT010,-328.30333282864234
FDV10,OUT049,915.3399939783283
FDC40,OUT045,1301.7859016372493
NCX41,OUT013,3302.9435856042037
NCQ38,OUT027,3133.5741476442654
FDV12,OUT027,3120.95162934189
FDE52,OUT017,1605.1171842367257
FDG20,OUT027,4236.545716744945
FDV16,OUT027,2124.5931696092703
FDI32,OUT017,1921.5841648992373
FDJ32,OUT049,1180.4096304608313
FDN39,OUT018,2421.894516071245
FDY34,OUT017,2801.1047684037085
FDC14,OUT035,965.5441052908377
FDA55,OUT017,3641.4541671495604
FDZ50,OUT010,1008.9808778879215
DRG13,OUT049,2701.5421135131105
FDP01,OUT013,2514.864824596553
NCG54,OUT017,2786.463965055967
FDM13,OUT045,2060.889787384106
NCO18,OUT027,4226.085388823108
NCW41,OUT013,2496.802114429758
FDM52,OUT027,3790.6082702282583
NCF55,OUT035,803.739650378854
FDT09,OUT046,2161.8566786346996
NCM19,OUT035,1908.6062791744966
FDW12,OUT018,2119.904142635547
FDP15,OUT019,2050.8803981945903
FDK36,OUT045,826.6703545322875
FDZ25,OUT035,2888.4689689183188
NCW06,OUT049,3100.0434275557923
FDW60,OUT046,2851.6983448023507
DRC49,OUT013,2330.373903028276
NCT17,OUT035,3088.902575033114
NCN06,OUT018,2297.166798619722
FDC45,OUT013,2706.8505606821836
DRJ47,OUT019,828.2887829274977
NCF06,OUT045,3917.2209954695127
FDE21,OUT010,34.236036564750066
DRG27,OUT013,761.54684666728
FDW40,OUT049,2395.084353624237
NCO53,OUT046,2824.9279938373884
FDE23,OUT049,953.9873202351334
FDQ16,OUT046,1780.3681948555718
FDS26,OUT045,3948.499358548253
FDZ13,OUT010,-1020.3241978379049
FDS14,OUT049,2579.455648674481
FDC10,OUT045,1910.7216023926474
FDY16,OUT049,3041.2983897188437
FDJ20,OUT035,2208.9427615555514
FDV43,OUT035,938.8460553121378
FDZ32,OUT027,3200.6858733377585
FDR23,OUT046,2746.7427628379014
FDN24,OUT035,1079.4797184963845
FDE34,OUT027,4282.277279843582
FDU31,OUT013,3490.699995299155
FDW33,OUT018,1481.5028912522953
FDU26,OUT046,1952.9076671386981
FDE20,OUT027,4157.086442562057
NCW05,OUT035,1828.9256336654896
FDB22,OUT018,2132.0334772432743
FDO56,OUT046,1933.4937636395455
FDA19,OUT027,3507.1837801398306
DRI39,OUT045,902.0211795140108
FDH52,OUT018,835.5544064726943
FDZ50,OUT035,3052.247928012712
NCN42,OUT035,2470.091018069399
FDB53,OUT013,2375.449048660256
DRG11,OUT017,1845.0640442794243
DRK11,OUT027,3778.992260053923
FDQ60,OUT017,2107.405312227477
FDT36,OUT017,739.6148062339671
DRG25,OUT018,2629.9330261266255
DRJ23,OUT046,2957.533466118844
FDG05,OUT035,2669.6089575643427
NCK06,OUT018,1681.4009812612774
FDU52,OUT017,2548.423362502823
FDW07,OUT018,1226.0255084076316
NCM17,OUT045,737.5448269440848
FDA22,OUT045,2587.451131319868
NCA41,OUT018,2752.4385246437882
FDF38,OUT035,971.2039083685906
FDH52,OUT046,1125.8851995557752
FDY58,OUT019,1667.494979883054
FDZ16,OUT045,3014.347912159689
NCM18,OUT017,1152.7565906213638
FDA22,OUT018,2355.5630656722674
NCJ43,OUT035,2892.323234643515
FDI34,OUT027,5043.602475095409
FDG56,OUT046,1105.6927358451926
FDS34,OUT046,1907.839476001468
DRC01,OUT035,1083.5517431423068
FDQ04,OUT035,884.2302629850453
FDK04,OUT035,1161.7240901422006
FDT51,OUT049,1959.202365573653
FDV26,OUT017,3206.6089180079684
FDS04,OUT049,2370.4944451517626
FDW43,OUT018,3335.458014423683
FDQ28,OUT010,604.4587230899208
NCK06,OUT017,2047.6152618643473
FDS23,OUT018,1807.1667970987437
FDZ36,OUT019,1111.5063888372906
FDE56,OUT018,839.4646907618254
FDW10,OUT027,4178.801670002396
NCN14,OUT045,2817.0916548003447
NCQ18,OUT045,1514.5281640490484
FDW08,OUT017,1822.4732732615673
FDU43,OUT035,3848.294899793671
FDR33,OUT010,-88.16073631270547
FDM24,OUT010,534.1323494799019
NCZ05,OUT046,1659.0878285791428
NCV41,OUT035,1965.0787397003858
FDV11,OUT018,2503.129435292048
NCY05,OUT035,831.9451117147552
FDV44,OUT018,2736.016193719917
FDW32,OUT049,1557.4066905979075
NCU18,OUT027,3688.963242648131
NCC43,OUT035,3991.5309277078113
FDW19,OUT013,1899.8566069379547
FDN31,OUT035,3145.8188624752956
FDI48,OUT045,889.0682880729364
FDS24,OUT017,1643.465527868921
FDF46,OUT049,1961.4339981161556
DRG23,OUT017,2478.5757540270206
FDG14,OUT018,2174.6492722377566
NCY30,OUT049,2909.5264629002663
FDO28,OUT018,1702.1076691433382
DRD24,OUT035,2410.407703894037
FDI33,OUT049,1605.760038517029
FDN32,OUT046,2917.062906693101
FDR16,OUT045,3280.0225527740354
FDF26,OUT046,2481.965222573574
NCN29,OUT018,587.6510528025831
FDE20,OUT045,2654.29202922977
FDA46,OUT046,2999.422612170724
FDU28,OUT045,2922.789868418943
FDQ48,OUT045,1609.759365210298
FDV36,OUT013,2106.4726918858296
FDR14,OUT018,657.5004017636537
FDP23,OUT017,3482.152207496009
FDP56,OUT013,965.5187763211993
FDK48,OUT010,-611.203274552368
FDR48,OUT046,2391.60958646019
NCY29,OUT049,1090.263110785652
FDM22,OUT018,735.3060172686611
DRJ01,OUT013,2575.154812741981
FDZ43,OUT045,3760.8070096928686
FDV03,OUT035,2601.0802452598773
FDX11,OUT027,4307.844863166977
NCA41,OUT027,4438.265805499282
FDE38,OUT017,2747.7401469147976
FDI27,OUT018,609.7643508746604
FDN32,OUT013,2924.6202726920587
NCN43,OUT017,2049.705504063446
FDB47,OUT027,4662.196094892556
FDV03,OUT017,2572.609831588327
NCN30,OUT045,1544.971001575167
NCV54,OUT010,49.824550476388254
FDV07,OUT013,1806.4143384460244
FDP07,OUT049,3182.3504880634277
FDK48,OUT018,973.8798121140551
FDM15,OUT019,565.6555601752103
FDY19,OUT027,3343.4937585571215
FDK46,OUT046,4002.147421704925
FDY11,OUT045,1128.0814612378563
FDH09,OUT046,932.1534586619887
FDO08,OUT027,4086.2569535167477
FDU14,OUT013,3913.483468617846
FDD22,OUT027,3258.1192313409847
FDM27,OUT017,2603.9822733101873
FDL02,OUT027,3199.09611301968
NCA17,OUT035,2468.007447317772
FDE38,OUT019,746.7804404818961
NCG07,OUT049,3038.075284379051
DRC27,OUT013,3847.306177277695
FDA27,OUT035,4132.889029256342
FDW40,OUT045,2238.591191973924
DRI11,OUT013,1901.0686877628696
FDN50,OUT046,1608.841364021931
FDR12,OUT046,2751.98624986641
FDT34,OUT027,3111.51195979968
FDW11,OUT035,1223.9031545764653
NCO30,OUT027,4296.325682755214
FDZ34,OUT017,3123.1502320823697
FDU45,OUT017,1994.656226747245
NCD42,OUT035,837.4156363853831
FDX25,OUT045,2751.4915787338687
NCR29,OUT046,971.1747025650425
FDX43,OUT019,848.6129961498835
FDB04,OUT010,-383.05102148281725
FDR49,OUT027,2250.060357775416
FDS39,OUT018,2010.8341457215954
FDW58,OUT045,1681.9795757498914
FDG22,OUT019,-1092.5837272081194
FDG31,OUT017,1201.2537570264658
NCV53,OUT027,5127.043345889173
DRJ37,OUT035,2507.8468052196804
FDV07,OUT035,1915.011529223217
FDW52,OUT018,2403.3618643630284
FDT15,OUT045,2893.57388572478
FDD02,OUT018,1642.5813187264812
FDM16,OUT035,1444.3573572829107
NCE55,OUT046,2699.4732696895717
FDB57,OUT018,3245.745605644049
FDQ04,OUT013,831.8969974433094
FDQ47,OUT019,-1199.9687979253408
FDY14,OUT019,2209.0356145172855
DRK37,OUT017,3009.8466553073854
FDO25,OUT017,3357.3497041594846
FDL57,OUT046,4054.4939170844004
NCK29,OUT018,1650.1335542952163
FDK46,OUT027,5451.1127859008775
NCB43,OUT010,977.8274488154177
DRE01,OUT027,5117.0243997115895
FDC46,OUT018,2630.1954495782616
FDQ23,OUT045,1661.445148154547
FDX38,OUT049,1046.978438678185
FDG60,OUT018,3403.1747016166687
FDW55,OUT017,3963.5521409892126
FDP39,OUT013,948.684500549772
FDB20,OUT018,1076.3482809635934
FDV21,OUT017,2098.915921846631
FDZ02,OUT013,1684.340880957311
FDP19,OUT027,3451.8875907805977
FDA38,OUT035,3913.3005468245437
FDH22,OUT045,1956.5572486940775
DRM11,OUT045,3953.6219140952976
FDO12,OUT027,4479.687781656775
FDT14,OUT049,2076.5741808531234
FDW34,OUT010,1897.8290092386362
FDG04,OUT027,4398.807321946987
FDW59,OUT018,1163.9114505400257
FDR33,OUT018,1531.2827594049136
FDP32,OUT013,2100.3167951053815
FDL13,OUT027,5088.007524841535
FDD22,OUT013,1876.0571827320985
FDV40,OUT027,2665.6266266305433
NCD55,OUT046,759.955344058061
FDQ20,OUT010,-1084.1471739080628
FDD28,OUT045,947.5338802655799
FDC39,OUT045,3137.141928203342
NCR17,OUT049,1982.834300515366
DRO35,OUT018,1609.2260638238677
FDF40,OUT049,4018.5595493899086
FDR31,OUT018,2092.087431420644
NCQ41,OUT017,3143.3194741367915
FDP38,OUT046,914.884948744186
NCU54,OUT027,4657.659807138769
FDG22,OUT018,467.4732264183409
DRK59,OUT013,3629.777098714609
FDC37,OUT046,1750.6727059635273
NCO42,OUT013,2351.787101523086
NCT42,OUT017,2477.299969525669
FDX27,OUT035,1723.1844282352906
FDV40,OUT018,994.5773168759638
FDT45,OUT027,2394.236768630953
FDS47,OUT019,-457.12188678538666
FDR45,OUT035,3838.2463748503196
FDB03,OUT045,3674.2183769887974
FDO49,OUT035,1124.9989345110478
FDU60,OUT027,4103.941048691136
FDB26,OUT018,715.5091536388255
FDB46,OUT017,3459.559385282327
FDQ37,OUT019,1185.9862389348173
FDN03,OUT017,4028.0316783906032
NCX30,OUT045,3765.070634431864
FDK32,OUT019,601.3508039499512
DRM47,OUT013,3031.362210433797
NCO02,OUT046,1117.8877241441442
